date,open,high,low,close,volume
2025-08-23 00:00:00+00:00,18893.334622525334,19247.54810103699,18836.88481401774,19219.131091512583,3135915
2025-08-24 00:00:00+00:00,19219.131091512583,19323.503272877293,17871.790986952677,17904.265669695502,3717940
2025-08-25 00:00:00+00:00,17904.265669695502,18519.40614963491,17805.306047073755,18485.98057432467,4012752
2025-08-26 00:00:00+00:00,18485.98057432467,18666.733752281994,18379.690023664643,18605.731406348514,4081581
2025-08-27 00:00:00+00:00,18605.731406348514,20629.627231444403,18535.434502602173,20540.460809067223,2347745
2025-08-28 00:00:00+00:00,20540.460809067223,20646.595009730227,19581.66197873983,19659.10910106008,4992913
2025-08-29 00:00:00+00:00,19659.10910106008,19675.201803094456,19590.871485100328,19599.962580350737,1038488
2025-08-30 00:00:00+00:00,19599.962580350737,21146.81933098411,19530.05656078163,21122.759182993865,2969851
2025-08-31 00:00:00+00:00,21122.759182993865,22225.73891050677,21078.22681165099,22205.15324358214,3435071
2025-09-01 00:00:00+00:00,22205.15324358214,22216.66913021326,21556.61443906545,21606.790974805517,1245216
2025-09-02 00:00:00+00:00,21606.790974805517,21894.998158340484,21578.237090989212,21831.824454823196,2804644
2025-09-03 00:00:00+00:00,21831.824454823196,21861.740315203988,21745.206407603528,21859.61968385494,3383431
2025-09-04 00:00:00+00:00,21859.61968385494,22175.04116053028,21816.209916188156,22139.792799047544,3430453
2025-09-05 00:00:00+00:00,22139.792799047544,22152.811282673574,21539.97218779158,21541.014519697543,1476096
2025-09-06 00:00:00+00:00,21541.014519697543,21563.12548085919,21458.222027823336,21487.941545127,2110034
2025-09-07 00:00:00+00:00,21487.941545127,21578.63661317539,20124.696814163737,20150.886880933947,1979060
2025-09-08 00:00:00+00:00,20150.886880933947,20407.18975328152,20131.073734809066,20286.823017676666,3559688
2025-09-09 00:00:00+00:00,20286.823017676666,20704.954751360427,20251.270213866173,20688.72060808178,2315119
2025-09-10 00:00:00+00:00,20688.72060808178,20692.227140909567,20465.501479614755,20521.37816583262,3285809
2025-09-11 00:00:00+00:00,20521.37816583262,20600.55764839383,19228.971807621612,19231.076500227624,3924119
2025-09-12 00:00:00+00:00,19231.076500227624,20051.380592975773,19113.86580619467,20049.307001517027,4189106
2025-09-13 00:00:00+00:00,20049.307001517027,20378.332577868965,20036.57285755116,20375.046944885944,1735232
2025-09-14 00:00:00+00:00,20375.046944885944,20506.83323789697,19756.545412333482,19801.821241479265,4614123
2025-09-15 00:00:00+00:00,19801.821241479265,19856.184646241312,19582.461107393872,19598.928242157224,1663011
2025-09-16 00:00:00+00:00,19598.928242157224,19622.874049644055,18352.287735321934,18452.84802510174,1087510
2025-09-17 00:00:00+00:00,18452.84802510174,18474.275032832727,17668.35850903646,17715.192435068995,1179856
2025-09-18 00:00:00+00:00,17715.192435068995,17776.5051545236,17338.6695025711,17349.987267882203,1804159
2025-09-19 00:00:00+00:00,17349.987267882203,18275.412630183506,17348.122591186613,18266.729647078748,4492959
2025-09-20 00:00:00+00:00,18266.729647078748,18322.757756203388,17810.455784363312,17815.816438860566,1831530
